"TXNAME","GENEID"
"AT3G52940.2","AT3G52940"
"AT3G52940_ID3","AT3G52940"
"AT3G52940_P1","AT3G52940"
"AT3G52950.2","AT3G52950"
"AT3G52950_P1","AT3G52950"
"AT3G52950_c1","AT3G52950"
"AT3G53235.1","AT3G53235"
"AT3G53260_P1","AT3G53260"
"AT3G53260_c1","AT3G53260"
"AT3G53270.1","AT3G53270"
"AT3G53270.2","AT3G53270"
"AT3G53270_ID1","AT3G53270"
"AT3G53270_ID12","AT3G53270"
"AT3G53270_ID2","AT3G53270"
"AT3G53270_ID5","AT3G53270"
"AT3G53270_ID9","AT3G53270"
"AT3G53270_JS7","AT3G53270"
"AT3G53270_JS8","AT3G53270"
"AT3G53270_P3","AT3G53270"
"AT3G53270_P4","AT3G53270"
"AT3G53270_P8","AT3G53270"
"AT3G53270_P9","AT3G53270"
"AT3G53270_c1","AT3G53270"
"AT3G53270_c2","AT3G53270"
"AT3G53270_c3","AT3G53270"
"AT3G53270_s2","AT3G53270"
"AT3G53294.1","AT3G53294"
"AT3G53370.2","AT3G53370"
"AT3G53370_P1","AT3G53370"
"AT3G53460.2","AT3G53460"
"AT3G53460.3","AT3G53460"
"AT3G53460.4","AT3G53460"
"AT3G53460_JS2","AT3G53460"
"AT3G53460_P1","AT3G53460"
"AT3G53490.1","AT3G53490"
"AT3G53490_c1","AT3G53490"
"AT3G53500_CR2","AT3G53500"
"AT3G53500_CR3","AT3G53500"
"AT3G53500_CR4","AT3G53500"
"AT3G53500_ID4","AT3G53500"
"AT3G53500_ID5","AT3G53500"
"AT3G53500_ID6","AT3G53500"
"AT3G53500_JS1","AT3G53500"
"AT3G53500_P1","AT3G53500"
"AT3G53500_P2","AT3G53500"
"AT3G53500_P3","AT3G53500"
"AT3G53530.1","AT3G53530"
"AT3G53530.2","AT3G53530"
"AT3G53650_P1","AT3G53650"
"AT3G53720_P1","AT3G53720"
"AT3G53720_P2","AT3G53720"
"AT3G53720_s1","AT3G53720"
"AT3G53760_JS3","AT3G53760"
"AT3G53760_P1","AT3G53760"
"AT3G53760_P2","AT3G53760"
"AT3G53760_P3","AT3G53760"
"AT3G53800_ID6","AT3G53800"
"AT3G53800_P1","AT3G53800"
"AT3G53800_P2","AT3G53800"
"AT3G53800_c2","AT3G53800"
"AT3G53800_c3","AT3G53800"
"AT3G53890.2","AT3G53890"
"AT3G53890_ID6","AT3G53890"
"AT3G53890_P1","AT3G53890"
"AT3G53920_ID22","AT3G53920"
"AT3G53920_ID30","AT3G53920"
"AT3G53920_ID40","AT3G53920"
"AT3G53920_ID42","AT3G53920"
"AT3G53920_ID86","AT3G53920"
"AT3G53920_JC4","AT3G53920"
"AT3G53920_JS2","AT3G53920"
"AT3G53920_JS3","AT3G53920"
"AT3G53920_P1","AT3G53920"
"AT3G53920_P2","AT3G53920"
"AT3G53920_c1","AT3G53920"
"AT3G53920_s1","AT3G53920"
"AT3G53970_ID3","AT3G53970"
"AT3G53970_ID5","AT3G53970"
"AT3G53970_P1","AT3G53970"
"AT3G53970_P2","AT3G53970"
"AT3G53990_P1","AT3G53990"
"AT3G53990_P2","AT3G53990"
"AT3G54000.3","AT3G54000"
"AT3G54000_P1","AT3G54000"
"AT3G54000_P2","AT3G54000"
"AT3G54000_P3","AT3G54000"
"AT3G54040_P2","AT3G54040"
"AT3G54090_P1","AT3G54090"
"AT3G54150_ID1","AT3G54150"
"AT3G54150_ID3","AT3G54150"
"AT3G54150_P1","AT3G54150"
"AT3G54150_c1","AT3G54150"
"AT3G54170_ID6","AT3G54170"
"AT3G54170_JC1","AT3G54170"
"AT3G54170_JS1","AT3G54170"
"AT3G54170_P1","AT3G54170"
"AT3G54170_s1","AT3G54170"
"AT3G54230.2","AT3G54230"
"AT3G54230_JC3","AT3G54230"
"AT3G54230_JC6","AT3G54230"
"AT3G54230_JS5","AT3G54230"
"AT3G54230_JS9","AT3G54230"
"AT3G54230_P1","AT3G54230"
"AT3G54230_P3","AT3G54230"
"AT3G54230_P4","AT3G54230"
"AT3G54230_P5","AT3G54230"
"AT3G54230_c1","AT3G54230"
"AT3G54260_P1","AT3G54260"
"AT3G54380.2","AT3G54380"
"AT3G54380.3","AT3G54380"
"AT3G54380_ID4","AT3G54380"
"AT3G54380_ID5","AT3G54380"
"AT3G54380_ID8","AT3G54380"
"AT3G54380_JS1","AT3G54380"
"AT3G54380_P1","AT3G54380"
"AT3G54380_P2","AT3G54380"
"AT3G54380_c2","AT3G54380"
"AT3G54380_s1","AT3G54380"
"AT3G54380_s2","AT3G54380"
"AT3G54380_s3","AT3G54380"
"AT3G54390_ID1","AT3G54390"
"AT3G54390_ID4","AT3G54390"
"AT3G54390_P1","AT3G54390"
"AT3G54390_P2","AT3G54390"
"AT3G54390_c2","AT3G54390"
"AT3G54400_P1","AT3G54400"
"AT3G54460_ID3","AT3G54460"
"AT3G54460_ID4","AT3G54460"
"AT3G54460_ID5","AT3G54460"
"AT3G54460_ID6","AT3G54460"
"AT3G54460_ID7","AT3G54460"
"AT3G54460_ID8","AT3G54460"
"AT3G54460_P1","AT3G54460"
"AT3G54460_P2","AT3G54460"
"AT3G54480_JS1","AT3G54480"
"AT3G54480_JS2","AT3G54480"
"AT3G54480_JS3","AT3G54480"
"AT3G54480_P1","AT3G54480"
"AT3G54480_P3","AT3G54480"
"AT3G54480_P4","AT3G54480"
"AT3G54480_P5","AT3G54480"
"AT3G54480_c1","AT3G54480"
"AT3G54480_c2","AT3G54480"
"AT3G54480_s1","AT3G54480"
"AT3G54500.1","AT3G54500"
"AT3G54500.2","AT3G54500"
"AT3G54500.3","AT3G54500"
"AT3G54500.4","AT3G54500"
"AT3G54500_ID100","AT3G54500"
"AT3G54500_ID103","AT3G54500"
"AT3G54500_ID104","AT3G54500"
"AT3G54500_ID106","AT3G54500"
"AT3G54500_ID107","AT3G54500"
"AT3G54500_ID129","AT3G54500"
"AT3G54500_ID130","AT3G54500"
"AT3G54500_ID75","AT3G54500"
"AT3G54500_ID79","AT3G54500"
"AT3G54500_ID81","AT3G54500"
"AT3G54500_ID82","AT3G54500"
"AT3G54500_ID83","AT3G54500"
"AT3G54500_ID88","AT3G54500"
"AT3G54500_ID91","AT3G54500"
"AT3G54500_ID92","AT3G54500"
"AT3G54500_ID93","AT3G54500"
"AT3G54500_ID94","AT3G54500"
"AT3G54500_ID95","AT3G54500"
"AT3G54500_ID96","AT3G54500"
"AT3G54500_JC11","AT3G54500"
"AT3G54500_JC4","AT3G54500"
"AT3G54500_JC7","AT3G54500"
"AT3G54500_JC8","AT3G54500"
"AT3G54500_JS3","AT3G54500"
"AT3G54500_JS4","AT3G54500"
"AT3G54500_JS5","AT3G54500"
"AT3G54500_P2","AT3G54500"
"AT3G54540_ID12","AT3G54540"
"AT3G54540_ID5","AT3G54540"
"AT3G54540_P1","AT3G54540"
"AT3G54540_s1","AT3G54540"
"AT3G54600_JC2","AT3G54600"
"AT3G54600_P1","AT3G54600"
"AT3G54600_s1","AT3G54600"
"AT3G54620.2","AT3G54620"
"AT3G54620.3","AT3G54620"
"AT3G54620_JS2","AT3G54620"
"AT3G54620_JS4","AT3G54620"
"AT3G54620_P1","AT3G54620"
"AT3G54620_c1","AT3G54620"
"AT3G54620_c2","AT3G54620"
"AT3G54620_c3","AT3G54620"
"AT3G54620_s1","AT3G54620"
"AT3G54660_P1","AT3G54660"
"AT3G54720_P1","AT3G54720"
"AT3G54720_c1","AT3G54720"
"AT3G54740_P5","AT3G54740"
"AT3G54740_P6","AT3G54740"
"AT3G54740_P7","AT3G54740"
"AT3G54740_P8","AT3G54740"
"AT3G54780_ID1","AT3G54780"
"AT3G54780_ID2","AT3G54780"
"AT3G54780_P2","AT3G54780"
"AT3G54780_P3","AT3G54780"
"AT3G54780_s1","AT3G54780"
"AT3G54810.1","AT3G54810"
"AT3G54810_ID2","AT3G54810"
"AT3G54810_ID8","AT3G54810"
"AT3G54810_JS6","AT3G54810"
"AT3G54810_P2","AT3G54810"
"AT3G54810_s1","AT3G54810"
"AT3G54820_JS5","AT3G54820"
"AT3G54820_P1","AT3G54820"
"AT3G54830_ID3","AT3G54830"
"AT3G54830_ID4","AT3G54830"
"AT3G54830_P1","AT3G54830"
"AT3G54830_P2","AT3G54830"
"AT3G54880.1","AT3G54880"
"AT3G54880_ID1","AT3G54880"
"AT3G54880_ID2","AT3G54880"
"AT3G54880_ID4","AT3G54880"
"AT3G54880_ID5","AT3G54880"
"AT3G54880_ID6","AT3G54880"
"AT3G54880_JC8","AT3G54880"
"AT3G54880_JS1","AT3G54880"
"AT3G54890.2","AT3G54890"
"AT3G54890.3","AT3G54890"
"AT3G54890.4","AT3G54890"
"AT3G54890_JC6","AT3G54890"
"AT3G54890_P1","AT3G54890"
"AT3G54920_ID2","AT3G54920"
"AT3G54920_JS1","AT3G54920"
"AT3G54920_P1","AT3G54920"
"AT3G54970.2","AT3G54970"
"AT3G54970_ID2","AT3G54970"
"AT3G54970_P1","AT3G54970"
"AT3G54970_P3","AT3G54970"
"AT3G54970_P4","AT3G54970"
"AT3G54970_P5","AT3G54970"
"AT3G54970_P6","AT3G54970"
"AT3G55060_ID4","AT3G55060"
"AT3G55060_P2","AT3G55060"
"AT3G55060_P3","AT3G55060"
"AT3G55060_s1","AT3G55060"
"AT3G55080.2","AT3G55080"
"AT3G55080_ID103","AT3G55080"
"AT3G55080_ID104","AT3G55080"
"AT3G55080_ID105","AT3G55080"
"AT3G55080_ID108","AT3G55080"
"AT3G55080_ID80","AT3G55080"
"AT3G55080_ID82","AT3G55080"
"AT3G55080_ID97","AT3G55080"
"AT3G55080_ID99","AT3G55080"
"AT3G55080_JC23","AT3G55080"
"AT3G55080_JC24","AT3G55080"
"AT3G55080_JC25","AT3G55080"
"AT3G55080_JS1","AT3G55080"
"AT3G55080_P1","AT3G55080"
"AT3G55080_P3","AT3G55080"
"AT3G55080_P5","AT3G55080"
"AT3G55080_c4","AT3G55080"
"AT3G55080_c7","AT3G55080"
"AT3G55080_s1","AT3G55080"
"AT3G55080_s2","AT3G55080"
"AT3G55080_s3","AT3G55080"
"AT3G55080_s4","AT3G55080"
"AT3G55080_s5","AT3G55080"
"AT3G55080_s6","AT3G55080"
"AT3G55090_P1","AT3G55090"
"AT3G55120_ID1","AT3G55120"
"AT3G55120_P1","AT3G55120"
"AT3G55120_s1","AT3G55120"
"AT3G55260_ID17","AT3G55260"
"AT3G55260_ID20","AT3G55260"
"AT3G55260_JS1","AT3G55260"
"AT3G55260_JS2","AT3G55260"
"AT3G55260_P1","AT3G55260"
"AT3G55270.1","AT3G55270"
"AT3G55270_c1","AT3G55270"
"AT3G55270_s1","AT3G55270"
"AT3G55270_s2","AT3G55270"
"AT3G55330_JC3","AT3G55330"
"AT3G55330_P1","AT3G55330"
"AT3G55330_c1","AT3G55330"
"AT3G55330_s1","AT3G55330"
"AT3G55410_ID4","AT3G55410"
"AT3G55410_ID6","AT3G55410"
"AT3G55410_JS2","AT3G55410"
"AT3G55410_P1","AT3G55410"
"AT3G55410_P2","AT3G55410"
"AT3G55480.1","AT3G55480"
"AT3G55480.2","AT3G55480"
"AT3G55500_P1","AT3G55500"
"AT3G55515_P1","AT3G55515"
"AT3G55560_P1","AT3G55560"
"AT3G55560_s1","AT3G55560"
"AT3G55580_JC3","AT3G55580"
"AT3G55580_P1","AT3G55580"
"AT3G55610.2","AT3G55610"
"AT3G55610_ID33","AT3G55610"
"AT3G55610_ID39","AT3G55610"
"AT3G55610_ID41","AT3G55610"
"AT3G55610_JS10","AT3G55610"
"AT3G55610_P1","AT3G55610"
"AT3G55630.2","AT3G55630"
"AT3G55630_ID114","AT3G55630"
"AT3G55630_ID122","AT3G55630"
"AT3G55630_ID126","AT3G55630"
"AT3G55630_ID128","AT3G55630"
"AT3G55630_ID138","AT3G55630"
"AT3G55630_ID162","AT3G55630"
"AT3G55630_ID182","AT3G55630"
"AT3G55630_ID185","AT3G55630"
"AT3G55630_ID186","AT3G55630"
"AT3G55630_ID188","AT3G55630"
"AT3G55630_ID197","AT3G55630"
"AT3G55630_ID202","AT3G55630"
"AT3G55630_ID206","AT3G55630"
"AT3G55630_ID212","AT3G55630"
"AT3G55630_ID414","AT3G55630"
"AT3G55630_JC1","AT3G55630"
"AT3G55630_P1","AT3G55630"
"AT3G55630_P3","AT3G55630"
"AT3G55630_P4","AT3G55630"
"AT3G55630_P5","AT3G55630"
"AT3G55630_P6","AT3G55630"
"AT3G55630_P7","AT3G55630"
"AT3G55630_c2","AT3G55630"
"AT3G55646_ID2","AT3G55646"
"AT3G55646_P1","AT3G55646"
"AT3G55720_P1","AT3G55720"
"AT3G55760.3","AT3G55760"
"AT3G55760_P1","AT3G55760"
"AT3G55760_P2","AT3G55760"
"AT3G55850_ID17","AT3G55850"
"AT3G55850_ID18","AT3G55850"
"AT3G55850_ID20","AT3G55850"
"AT3G55850_ID51","AT3G55850"
"AT3G55850_ID52","AT3G55850"
"AT3G55850_ID53","AT3G55850"
"AT3G55850_ID56","AT3G55850"
"AT3G55850_ID58","AT3G55850"
"AT3G55850_ID59","AT3G55850"
"AT3G55850_JC14","AT3G55850"
"AT3G55850_JC20","AT3G55850"
"AT3G55850_P1","AT3G55850"
"AT3G55850_P2","AT3G55850"
"AT3G55850_P3","AT3G55850"
"AT3G55850_P4","AT3G55850"
"AT3G55850_P5","AT3G55850"
"AT3G55850_P6","AT3G55850"
"AT3G55850_c1","AT3G55850"
"AT3G55850_c2","AT3G55850"
"AT3G55850_c3","AT3G55850"
"AT3G55850_s1","AT3G55850"
"AT3G55850_s2","AT3G55850"
"AT3G55940_P1","AT3G55940"
"AT3G55940_s1","AT3G55940"
"AT3G55950_P1","AT3G55950"
"AT3G55980_P2","AT3G55980"
"AT3G55990_P1","AT3G55990"
"AT3G56000_P1","AT3G56000"
"AT3G56040_ID1","AT3G56040"
"AT3G56040_ID4","AT3G56040"
"AT3G56040_P1","AT3G56040"
"AT3G56040_c3","AT3G56040"
"AT3G56040_c4","AT3G56040"
"AT3G56040_c5","AT3G56040"
"AT3G56060_P1","AT3G56060"
"AT3G56080_JS1","AT3G56080"
"AT3G56080_JS2","AT3G56080"
"AT3G56080_P1","AT3G56080"
"AT3G56080_P2","AT3G56080"
"AT3G56080_s1","AT3G56080"
"AT3G56130.2","AT3G56130"
"AT3G56130.3","AT3G56130"
"AT3G56130.4","AT3G56130"
"AT3G56130_ID1","AT3G56130"
"AT3G56130_ID4","AT3G56130"
"AT3G56130_ID6","AT3G56130"
"AT3G56130_P1","AT3G56130"
"AT3G56130_P4","AT3G56130"
"AT3G56130_P5","AT3G56130"
"AT3G56150.2","AT3G56150"
"AT3G56150_ID16","AT3G56150"
"AT3G56150_P1","AT3G56150"
"AT3G56160_JC14","AT3G56160"
"AT3G56160_JC15","AT3G56160"
"AT3G56160_JS10","AT3G56160"
"AT3G56160_JS12","AT3G56160"
"AT3G56160_JS13","AT3G56160"
"AT3G56160_JS14","AT3G56160"
"AT3G56160_JS15","AT3G56160"
"AT3G56160_JS20","AT3G56160"
"AT3G56160_JS24","AT3G56160"
"AT3G56160_JS26","AT3G56160"
"AT3G56160_JS28","AT3G56160"
"AT3G56160_JS29","AT3G56160"
"AT3G56160_JS3","AT3G56160"
"AT3G56160_JS32","AT3G56160"
"AT3G56160_JS33","AT3G56160"
"AT3G56160_JS35","AT3G56160"
"AT3G56160_JS36","AT3G56160"
"AT3G56160_JS4","AT3G56160"
"AT3G56160_JS5","AT3G56160"
"AT3G56160_JS6","AT3G56160"
"AT3G56160_JS9","AT3G56160"
"AT3G56160_P1","AT3G56160"
"AT3G56160_P2","AT3G56160"
"AT3G56160_P3","AT3G56160"
"AT3G56160_P4","AT3G56160"
"AT3G56160_P5","AT3G56160"
"AT3G56160_c3","AT3G56160"
"AT3G56160_c6","AT3G56160"
"AT3G56160_c7","AT3G56160"
"AT3G56260.1","AT3G56260"
"AT3G56260.2","AT3G56260"
"AT3G56275_JC1","AT3G56275"
"AT3G56275_c1","AT3G56275"
"AT3G56275_s1","AT3G56275"
"AT3G56290_P1","AT3G56290"
"AT3G56320_ID10","AT3G56320"
"AT3G56320_ID19","AT3G56320"
"AT3G56320_ID24","AT3G56320"
"AT3G56320_JS10","AT3G56320"
"AT3G56320_JS9","AT3G56320"
"AT3G56320_P1","AT3G56320"
"AT3G56320_P2","AT3G56320"
"AT3G56320_P3","AT3G56320"
"AT3G56320_P4","AT3G56320"
"AT3G56320_P5","AT3G56320"
"AT3G56320_s1","AT3G56320"
"AT3G56360_P1","AT3G56360"
"AT3G56360_c1","AT3G56360"
"AT3G56380_P1","AT3G56380"
"AT3G56380_P2","AT3G56380"
"AT3G56408.1","AT3G56408"
"AT3G56410.1","AT3G56410"
"AT3G56410.2","AT3G56410"
"AT3G56410_P3","AT3G56410"
"AT3G56590_ID4","AT3G56590"
"AT3G56590_P1","AT3G56590"
"AT3G56590_P2","AT3G56590"
"AT3G56650.1","AT3G56650"
"AT3G56650_ID1","AT3G56650"
"AT3G56650_ID3","AT3G56650"
"AT3G56650_JC3","AT3G56650"
"AT3G56710_P1","AT3G56710"
"AT3G56710_P2","AT3G56710"
"AT3G56750_ID4","AT3G56750"
"AT3G56750_ID5","AT3G56750"
"AT3G56750_P1","AT3G56750"
"AT3G56860.5","AT3G56860"
"AT3G56860_ID7","AT3G56860"
"AT3G56860_JS12","AT3G56860"
"AT3G56860_P1","AT3G56860"
"AT3G56860_P10","AT3G56860"
"AT3G56860_P3","AT3G56860"
"AT3G56860_P4","AT3G56860"
"AT3G56860_P6","AT3G56860"
"AT3G56860_P7","AT3G56860"
"AT3G56860_P8","AT3G56860"
"AT3G56860_P9","AT3G56860"
"AT3G56860_c2","AT3G56860"
"AT3G56860_s1","AT3G56860"
"AT3G56860_s2","AT3G56860"
"AT3G56860_s3","AT3G56860"
"AT3G56860_s4","AT3G56860"
"AT3G56860_s5","AT3G56860"
"AT3G56880_P1","AT3G56880"
"AT3G57000_JC3","AT3G57000"
"AT3G57000_P1","AT3G57000"
"AT3G57000_c1","AT3G57000"
"AT3G57010_P1","AT3G57010"
"AT3G57020_P1","AT3G57020"
"AT3G57020_P2","AT3G57020"
"AT3G57050.3","AT3G57050"
"AT3G57050_ID4","AT3G57050"
"AT3G57050_ID5","AT3G57050"
"AT3G57050_JC4","AT3G57050"
"AT3G57050_P1","AT3G57050"
"AT3G57050_P2","AT3G57050"
"AT3G57050_P4","AT3G57050"
"AT3G57050_P5","AT3G57050"
"AT3G57050_c1","AT3G57050"
"AT3G57080.1","AT3G57080"
"AT3G57200_ID2","AT3G57200"
"AT3G57200_P1","AT3G57200"
"AT3G57200_P2","AT3G57200"
"AT3G57270.1","AT3G57270"
"AT3G57300.1","AT3G57300"
"AT3G57300.2","AT3G57300"
"AT3G57300_P3","AT3G57300"
"AT3G57300_s1","AT3G57300"
"AT3G57330_P1","AT3G57330"
"AT3G57330_P2","AT3G57330"
"AT3G57330_s2","AT3G57330"
"AT3G57400_P1","AT3G57400"
"AT3G57410_JC7","AT3G57410"
"AT3G57410_JS3","AT3G57410"
"AT3G57410_JS4","AT3G57410"
"AT3G57410_JS5","AT3G57410"
"AT3G57410_JS8","AT3G57410"
"AT3G57410_P1","AT3G57410"
"AT3G57410_P2","AT3G57410"
"AT3G57410_P3","AT3G57410"
"AT3G57410_P4","AT3G57410"
"AT3G57410_P5","AT3G57410"
"AT3G57410_P6","AT3G57410"
"AT3G57410_P7","AT3G57410"
"AT3G57410_P8","AT3G57410"
"AT3G57410_P9","AT3G57410"
"AT3G57410_c1","AT3G57410"
"AT3G57410_c2","AT3G57410"
"AT3G57410_c3","AT3G57410"
"AT3G57410_s1","AT3G57410"
"AT3G57410_s2","AT3G57410"
"AT3G57410_s3","AT3G57410"
"AT3G57450_P1","AT3G57450"
"AT3G57470.1","AT3G57470"
"AT3G57470.3","AT3G57470"
"AT3G57470_ID3","AT3G57470"
"AT3G57470_ID6","AT3G57470"
"AT3G57470_ID8","AT3G57470"
"AT3G57470_ID9","AT3G57470"
"AT3G57470_JC4","AT3G57470"
"AT3G57470_JS1","AT3G57470"
"AT3G57470_JS10","AT3G57470"
"AT3G57470_JS11","AT3G57470"
"AT3G57470_JS3","AT3G57470"
"AT3G57470_JS4","AT3G57470"
"AT3G57470_JS5","AT3G57470"
"AT3G57470_P2","AT3G57470"
"AT3G57470_P4","AT3G57470"
"AT3G57470_P5","AT3G57470"
"AT3G57470_P6","AT3G57470"
"AT3G57470_s3","AT3G57470"
"AT3G57530_P1","AT3G57530"
"AT3G57530_P2","AT3G57530"
"AT3G57550.2","AT3G57550"
"AT3G57550_ID24","AT3G57550"
"AT3G57550_ID27","AT3G57550"
"AT3G57550_JS8","AT3G57550"
"AT3G57550_P1","AT3G57550"
"AT3G57550_P3","AT3G57550"
"AT3G57550_c1","AT3G57550"
"AT3G57620_P1","AT3G57620"
"AT3G57680_ID13","AT3G57680"
"AT3G57680_ID15","AT3G57680"
"AT3G57680_ID18","AT3G57680"
"AT3G57680_ID3","AT3G57680"
"AT3G57680_ID39","AT3G57680"
"AT3G57680_ID4","AT3G57680"
"AT3G57680_ID41","AT3G57680"
"AT3G57680_ID42","AT3G57680"
"AT3G57680_ID43","AT3G57680"
"AT3G57680_ID46","AT3G57680"
"AT3G57680_ID50","AT3G57680"
"AT3G57680_ID51","AT3G57680"
"AT3G57680_ID52","AT3G57680"
"AT3G57680_ID8","AT3G57680"
"AT3G57680_JC1","AT3G57680"
"AT3G57680_JC2","AT3G57680"
"AT3G57680_JC24","AT3G57680"
"AT3G57680_P1","AT3G57680"
"AT3G57680_P2","AT3G57680"
"AT3G57680_c2","AT3G57680"
"AT3G57680_s1","AT3G57680"
"AT3G57680_s2","AT3G57680"
"AT3G57780_JS1","AT3G57780"
"AT3G57780_P1","AT3G57780"
"AT3G57780_P2","AT3G57780"
"AT3G57780_P3","AT3G57780"
"AT3G57780_P4","AT3G57780"
"AT3G57780_P5","AT3G57780"
"AT3G57790_ID2","AT3G57790"
"AT3G57790_P1","AT3G57790"
"AT3G57790_c1","AT3G57790"
"AT3G57930_JS1","AT3G57930"
"AT3G57930_P1","AT3G57930"
"AT3G57930_P2","AT3G57930"
"AT3G57980_P1","AT3G57980"
"AT3G57980_P2","AT3G57980"
"AT3G58050.1","AT3G58050"
"AT3G58050_ID4","AT3G58050"
"AT3G58050_JS1","AT3G58050"
"AT3G58050_JS10","AT3G58050"
"AT3G58050_JS11","AT3G58050"
"AT3G58050_JS2","AT3G58050"
"AT3G58050_JS6","AT3G58050"
"AT3G58050_JS7","AT3G58050"
"AT3G58050_JS8","AT3G58050"
"AT3G58050_JS9","AT3G58050"
"AT3G58050_P1","AT3G58050"
"AT3G58150.1","AT3G58150"
"AT3G58160_JC10","AT3G58160"
"AT3G58160_JC15","AT3G58160"
"AT3G58160_JC16","AT3G58160"
"AT3G58160_JC6","AT3G58160"
"AT3G58160_JS14","AT3G58160"
"AT3G58160_JS15","AT3G58160"
"AT3G58160_JS17","AT3G58160"
"AT3G58160_JS2","AT3G58160"
"AT3G58160_JS26","AT3G58160"
"AT3G58160_JS4","AT3G58160"
"AT3G58160_P2","AT3G58160"
"AT3G58160_P3","AT3G58160"
"AT3G58160_c2","AT3G58160"
"AT3G58160_s2","AT3G58160"
"AT3G58190_P1","AT3G58190"
"AT3G58200_ID1","AT3G58200"
"AT3G58200_ID2","AT3G58200"
"AT3G58200_ID4","AT3G58200"
"AT3G58200_P1","AT3G58200"
"AT3G58220_ID2","AT3G58220"
"AT3G58220_P1","AT3G58220"
"AT3G58220_P2","AT3G58220"
"AT3G58220_P3","AT3G58220"
"AT3G58220_P4","AT3G58220"
"AT3G58220_P5","AT3G58220"
"AT3G58220_c1","AT3G58220"
"AT3G58415_P1","AT3G58415"
"AT3G58415_P2","AT3G58415"
"AT3G58520.1","AT3G58520"
"AT3G58520.2","AT3G58520"
"AT3G58520_ID1","AT3G58520"
"AT3G58590.1","AT3G58590"
"AT3G58620_JS1","AT3G58620"
"AT3G58620_P1","AT3G58620"
"AT3G58620_P2","AT3G58620"
"AT3G58710_P1","AT3G58710"
"AT3G58710_P2","AT3G58710"
"AT3G58720.1","AT3G58720"
"AT3G58720.2","AT3G58720"
"AT3G58720_ID4","AT3G58720"
"AT3G58720_ID5","AT3G58720"
"AT3G58720_ID7","AT3G58720"
"AT3G58720_ID8","AT3G58720"
"AT3G58720_P4","AT3G58720"
"AT3G58820_JS2","AT3G58820"
"AT3G58820_P1","AT3G58820"
"AT3G58820_s1","AT3G58820"
"AT3G58820_s2","AT3G58820"
"AT3G58840.1","AT3G58840"
"AT3G58840_ID3","AT3G58840"
"AT3G58840_P2","AT3G58840"
"AT3G58850_P1","AT3G58850"
"AT3G58930_ID8","AT3G58930"
"AT3G58930_JS1","AT3G58930"
"AT3G58930_P1","AT3G58930"
"AT3G58930_P2","AT3G58930"
"AT3G58930_P3","AT3G58930"
"AT3G58930_P4","AT3G58930"
"AT3G58930_P5","AT3G58930"
"AT3G58930_c1","AT3G58930"
"AT3G58975.1","AT3G58975"
"AT3G58975_ID2","AT3G58975"
"AT3G58975_ID3","AT3G58975"
"AT3G58975_ID4","AT3G58975"
"AT3G58975_JS1","AT3G58975"
"AT3G58975_s1","AT3G58975"
"AT3G58975_s2","AT3G58975"
"AT3G58990.1","AT3G58990"
"AT3G58990_ID2","AT3G58990"
"AT3G59060.1","AT3G59060"
"AT3G59060_ID3","AT3G59060"
"AT3G59060_ID5","AT3G59060"
"AT3G59060_ID8","AT3G59060"
"AT3G59060_JC4","AT3G59060"
"AT3G59060_JC7","AT3G59060"
"AT3G59060_P2","AT3G59060"
"AT3G59060_P3","AT3G59060"
"AT3G59060_P4","AT3G59060"
"AT3G59060_s1","AT3G59060"
"AT3G59060_s2","AT3G59060"
"AT3G59068.1","AT3G59068"
"AT3G59080.2","AT3G59080"
"AT3G59080_P1","AT3G59080"
"AT3G59090.3","AT3G59090"
"AT3G59090_ID1","AT3G59090"
"AT3G59090_ID3","AT3G59090"
"AT3G59090_ID6","AT3G59090"
"AT3G59090_ID8","AT3G59090"
"AT3G59090_JC9","AT3G59090"
"AT3G59090_JS12","AT3G59090"
"AT3G59090_JS8","AT3G59090"
"AT3G59090_JS9","AT3G59090"
"AT3G59090_P1","AT3G59090"
"AT3G59090_P2","AT3G59090"
"AT3G59090_P4","AT3G59090"
"AT3G59090_c1","AT3G59090"
"AT3G59090_s1","AT3G59090"
"AT3G59140_JC4","AT3G59140"
"AT3G59140_P1","AT3G59140"
"AT3G59310.2","AT3G59310"
"AT3G59310_ID26","AT3G59310"
"AT3G59310_ID27","AT3G59310"
"AT3G59310_P1","AT3G59310"
"AT3G59320_ID13","AT3G59320"
"AT3G59320_ID16","AT3G59320"
"AT3G59320_ID19","AT3G59320"
"AT3G59320_ID21","AT3G59320"
"AT3G59320_P1","AT3G59320"
"AT3G59320_P2","AT3G59320"
"AT3G59330.1","AT3G59330"
"AT3G59330_ID1","AT3G59330"
"AT3G59330_ID13","AT3G59330"
"AT3G59330_ID15","AT3G59330"
"AT3G59330_ID5","AT3G59330"
"AT3G59330_ID9","AT3G59330"
"AT3G59330_P2","AT3G59330"
"AT3G59330_P3","AT3G59330"
"AT3G59350.3","AT3G59350"
"AT3G59350_P1","AT3G59350"
"AT3G59350_P2","AT3G59350"
"AT3G59350_P4","AT3G59350"
"AT3G59350_P5","AT3G59350"
"AT3G59350_P6","AT3G59350"
"AT3G59380_ID2","AT3G59380"
"AT3G59380_P1","AT3G59380"
"AT3G59380_c1","AT3G59380"
"AT3G59410.1","AT3G59410"
"AT3G59410.2","AT3G59410"
"AT3G59410_JC4","AT3G59410"
"AT3G59410_JC9","AT3G59410"
