"TXNAME","GENEIND"
"AT4G07843.1","AT4G07843"
"AT4G07846.1","AT4G07846"
"AT4G07850.1","AT4G07850"
"AT4G07856.1","AT4G07856"
"AT4G07862.1","AT4G07862"
"AT4G07868.1","AT4G07868"
"AT4G07869.1","AT4G07869"
"AT4G07874.1","AT4G07874"
"AT4G07890.1","AT4G07890"
"AT4G07893.1","AT4G07893"
"AT4G07896.1","AT4G07896"
"AT4G07915.1","AT4G07915"
"AT4G07917.1","AT4G07917"
"AT4G07920.1","AT4G07920"
"AT4G07931.1","AT4G07931"
"AT4G07932.1","AT4G07932"
"AT4G07933.1","AT4G07933"
"AT4G07934.1","AT4G07934"
"AT4G07935.1","AT4G07935"
"AT4G07946.1","AT4G07946"
"AT4G07947.1","AT4G07947"
"AT4G07936.1","AT4G07936"
"AT4G07937.1","AT4G07937"
"AT4G07938.1","AT4G07938"
"AT4G07939.1","AT4G07939"
"AT4G07941.1","AT4G07941"
"AT4G07942_c1","AT4G07942"
"AT4G07943.1","AT4G07943"
"AT4G07944.1","AT4G07944"
"AT4G07945.1","AT4G07945"
"AT4G07940_P1","AT4G07940"
"AT4G07950_P1","AT4G07950"
"AT4G07960_P1","AT4G07960"
"AT4G07960_P2","AT4G07960"
"AT4G07965.1","AT4G07965"
"AT4G07967.1","AT4G07967"
"AT4G07970.1","AT4G07970"
"AT4G07990_P1","AT4G07990"
"AT4G07990_P2","AT4G07990"
"AT4G07990_P3","AT4G07990"
"AT4G07990_ID10","AT4G07990"
"AT4G07990_ID7","AT4G07990"
"AT4G07990_ID8","AT4G07990"
"AT4G07990.2","AT4G07990"
"AT4G08000.1","AT4G08000"
"AT4G08010.1","AT4G08010"
"AT4G08013.1","AT4G08013"
"AT4G08013_c1","AT4G08013"
"AT4G08016_c1","AT4G08016"
"AT4G08020.1","AT4G08020"
"AT4G07995_P1","AT4G07995"
"AT4G08022.1","AT4G08022"
"AT4G08025.1","AT4G08025"
"AT4G08028_P1","AT4G08028"
"AT4G08030.1","AT4G08030"
"AT4G08032.1","AT4G08032"
"AT4G08035.1","AT4G08035"
"AT4G08035_ID1","AT4G08035"
"AT4G08035_JS5","AT4G08035"
"AT4G08035.2","AT4G08035"
"AT4G08033.1","AT4G08033"
"AT4G08034.1","AT4G08034"
"AT4G08036.1","AT4G08036"
"AT4G08038.1","AT4G08038"
"AT4G08039.1","AT4G08039"
"AT4G08040_P1","AT4G08040"
"AT4G08050_c1","AT4G08050"
"AT4G08053.1","AT4G08053"
"AT4G08054.1","AT4G08054"
"AT4G08056.1","AT4G08056"
"AT4G08060.1","AT4G08060"
"AT4G08070.1","AT4G08070"
"AT4G08071.1","AT4G08071"
"AT4G08072.1","AT4G08072"
"AT4G08073.1","AT4G08073"
"AT4G08074.1","AT4G08074"
"AT4G08076.1","AT4G08076"
"AT4G08078.1","AT4G08078"
"AT4G08080.1","AT4G08080"
"AT4G08080_c1","AT4G08080"
"AT4G08090.1","AT4G08090"
"AT4G08091.1","AT4G08091"
"AT4G08092.1","AT4G08092"
"AT4G08093_c1","AT4G08093"
"AT4G08093_c2","AT4G08093"
"AT4G08093.1","AT4G08093"
"AT4G08094.1","AT4G08094"
"AT4G08095.1","AT4G08095"
"AT4G08096.1","AT4G08096"
"AT4G08097.1","AT4G08097"
"AT4G08098.1","AT4G08098"
"AT4G08099.1","AT4G08099"
"AT4G08101.1","AT4G08101"
"AT4G08102.1","AT4G08102"
"AT4G08103.1","AT4G08103"
"AT4G08116.1","AT4G08116"
"AT4G08104.1","AT4G08104"
"AT4G08105.1","AT4G08105"
"AT4G08106.1","AT4G08106"
"AT4G08107.1","AT4G08107"
"AT4G08108.1","AT4G08108"
"AT4G08109.1","AT4G08109"
"AT4G08111.1","AT4G08111"
"AT4G08113.1","AT4G08113"
"AT4G08114.1","AT4G08114"
"AT4G08115.1","AT4G08115"
"AT4G08100.1","AT4G08100"
"AT4G08110_JC1","AT4G08110"
"AT4G08110.1","AT4G08110"
"AT4G08110_ID7","AT4G08110"
"AT4G08110_ID8","AT4G08110"
"AT4G08110_ID9","AT4G08110"
"AT4G08110_JC11","AT4G08110"
"AT4G08120.1","AT4G08120"
"AT4G08130.1","AT4G08130"
"AT4G08131_c1","AT4G08131"
"AT4G08132.1","AT4G08132"
"AT4G08134.1","AT4G08134"
"AT4G08135.1","AT4G08135"
"AT4G08136.1","AT4G08136"
"AT4G08138.1","AT4G08138"
"AT4G08140.1","AT4G08140"
"AT4G08145.1","AT4G08145"
"AT4G08150_s1","AT4G08150"
"AT4G08150_s2","AT4G08150"
"AT4G08150_P1","AT4G08150"
"AT4G08150_ID3","AT4G08150"
"AT4G08151.1","AT4G08151"
"AT4G08160_P1","AT4G08160"
"AT4G08160.2","AT4G08160"
"AT4G08170_P2","AT4G08170"
"AT4G08170_P3","AT4G08170"
"AT4G08170_P1","AT4G08170"
"AT4G08170_P4","AT4G08170"
"AT4G08170_P5","AT4G08170"
"AT4G08170_P6","AT4G08170"
"AT4G08170_P7","AT4G08170"
"AT4G08170_s2","AT4G08170"
"AT4G08170_ID12","AT4G08170"
"AT4G08170_ID15","AT4G08170"
"AT4G08170_ID9","AT4G08170"
"AT4G08176.1","AT4G08176"
"AT4G08180_P1","AT4G08180"
"AT4G08180_JS1","AT4G08180"
"AT4G08180.2","AT4G08180"
"AT4G08180.3","AT4G08180"
"AT4G08180_JC7","AT4G08180"
"AT4G08180_JC9","AT4G08180"
"AT4G08180_s1","AT4G08180"
"AT4G08180_P4","AT4G08180"
"AT4G08180_ID4","AT4G08180"
"AT4G08180_ID6","AT4G08180"
"AT4G08180_ID7","AT4G08180"
"AT4G08190_c1","AT4G08190"
"AT4G08190_c2","AT4G08190"
"AT4G08200.1","AT4G08200"
"AT4G08210_P1","AT4G08210"
"AT4G08220.1","AT4G08220"
"AT4G08230_P1","AT4G08230"
"AT4G08230.2","AT4G08230"
"AT4G08240_P2","AT4G08240"
"AT4G08250.1","AT4G08250"
"AT4G08260_P1","AT4G08260"
"AT4G08262.1","AT4G08262"
"AT4G08263.1","AT4G08263"
"AT4G08264.1","AT4G08264"
"AT4G08267.1","AT4G08267"
"AT4G08270.1","AT4G08270"
"AT4G08275.1","AT4G08275"
"AT4G08280_P2","AT4G08280"
"AT4G08280_P3","AT4G08280"
"AT4G08280_c2","AT4G08280"
"AT4G08280_ID1","AT4G08280"
"AT4G08280_c3","AT4G08280"
"AT4G08290_P1","AT4G08290"
"AT4G08290_ID2","AT4G08290"
"AT4G08290_JC5","AT4G08290"
"AT4G08290_P2","AT4G08290"
"AT4G08290.2","AT4G08290"
"AT4G08300_P1","AT4G08300"
"AT4G08310_P1","AT4G08310"
"AT4G08320_c1","AT4G08320"
"AT4G08320_P1","AT4G08320"
"AT4G08320_P2","AT4G08320"
"AT4G08320_ID1","AT4G08320"
"AT4G08320_ID7","AT4G08320"
"AT4G08320_ID8","AT4G08320"
"AT4G08330.1","AT4G08330"
"AT4G08330_P2","AT4G08330"
"AT4G08333.1","AT4G08333"
"AT4G08336.1","AT4G08336"
"AT4G08340.1","AT4G08340"
"AT4G08345.1","AT4G08345"
"AT4G08347.1","AT4G08347"
"AT4G08350_P1","AT4G08350"
"AT4G08350_JC2","AT4G08350"
"AT4G08351.1","AT4G08351"
"AT4G08360_P1","AT4G08360"
"AT4G08370.1","AT4G08370"
"AT4G08375.1","AT4G08375"
"AT4G08380.1","AT4G08380"
"AT4G08390_JS1","AT4G08390"
"AT4G08390_P1","AT4G08390"
"AT4G08390.2","AT4G08390"
"AT4G08390.4","AT4G08390"
"AT4G08390_JS6","AT4G08390"
"AT4G08390_s1","AT4G08390"
"AT4G08390_JS7","AT4G08390"
"AT4G08390_ID5","AT4G08390"
"AT4G08395.1","AT4G08395"
"AT4G08400_P1","AT4G08400"
"AT4G08400_P3","AT4G08400"
"AT4G08400_P2","AT4G08400"
"AT4G08405.1","AT4G08405"
"AT4G08406.1","AT4G08406"
"AT4G08410_c1","AT4G08410"
"AT4G08410_P2","AT4G08410"
"AT4G08420.1","AT4G08420"
"AT4G08430.1","AT4G08430"
"AT4G08450_P2","AT4G08450"
"AT4G08450_P1","AT4G08450"
"AT4G08455_P1","AT4G08455"
"AT4G08460.3","AT4G08460"
"AT4G08460_JC3","AT4G08460"
"AT4G08460_P3","AT4G08460"
"AT4G08460_P1","AT4G08460"
"AT4G08460_ID10","AT4G08460"
"AT4G08460_ID2","AT4G08460"
"AT4G08460_ID5","AT4G08460"
"AT4G08470_P2","AT4G08470"
"AT4G08470_P3","AT4G08470"
"AT4G08470_P1","AT4G08470"
"AT4G08470_ID11","AT4G08470"
"AT4G08470_ID13","AT4G08470"
"AT4G08470_ID16","AT4G08470"
"AT4G08470_ID17","AT4G08470"
"AT4G08470_ID21","AT4G08470"
"AT4G08470_ID24","AT4G08470"
"AT4G08470_ID25","AT4G08470"
"AT4G08470_ID30","AT4G08470"
"AT4G08480_P1","AT4G08480"
"AT4G08480_c1","AT4G08480"
"AT4G08480_c2","AT4G08480"
"AT4G08485.1","AT4G08485"
"AT4G08490.1","AT4G08490"
"AT4G08500_P1","AT4G08500"
"AT4G08500_c1","AT4G08500"
"AT4G08500_ID2","AT4G08500"
"AT4G08510_P1","AT4G08510"
"AT4G08510_P2","AT4G08510"
"AT4G08520_P1","AT4G08520"
"AT4G08520_JS4","AT4G08520"
"AT4G08530_P1","AT4G08530"
"AT4G08535_P3","AT4G08535"
"AT4G08535_P1","AT4G08535"
"AT4G08535_P2","AT4G08535"
"AT4G08540_JS1","AT4G08540"
"AT4G08540_JS2","AT4G08540"
"AT4G08540_c1","AT4G08540"
"AT4G08540_ID2","AT4G08540"
"AT4G08540_ID3","AT4G08540"
"AT4G08540_ID4","AT4G08540"
"AT4G08540_JC7","AT4G08540"
"AT4G08545_P1","AT4G08545"
"AT4G08550.1","AT4G08550"
"AT4G08550_P2","AT4G08550"
"AT4G08555_P1","AT4G08555"
"AT4G08560.1","AT4G08560"
"AT4G08570_P1","AT4G08570"
"AT4G08580_P1","AT4G08580"
"AT4G08580_P2","AT4G08580"
"AT4G08590.1","AT4G08590"
"AT4G08590_ID4","AT4G08590"
"AT4G08590_ID8","AT4G08590"
"AT4G08590_P5","AT4G08590"
"AT4G08590_P6","AT4G08590"
"AT4G08590_JS7","AT4G08590"
"AT4G08590.2","AT4G08590"
"AT4G08593.1","AT4G08593"
"AT4G08596.1","AT4G08596"
"AT4G08598_c1","AT4G08598"
"AT4G08598.1","AT4G08598"
"AT4G08599.1","AT4G08599"
"AT4G08600.1","AT4G08600"
"AT4G08602_s2","AT4G08602"
"AT4G08610.1","AT4G08610"
"AT4G08620_P1","AT4G08620"
"AT4G08630_P2","AT4G08630"
"AT4G08630_P1","AT4G08630"
"AT4G08630.1","AT4G08630"
"AT4G08640.1","AT4G08640"
"AT4G08645.1","AT4G08645"
"AT4G08650.1","AT4G08650"
"AT4G08652.1","AT4G08652"
"AT4G08655.1","AT4G08655"
"AT4G08657.1","AT4G08657"
"AT4G08660.1","AT4G08660"
"AT4G08670_P1","AT4G08670"
"AT4G08680.1","AT4G08680"
"AT4G08685_P1","AT4G08685"
"AT4G08685_ID2","AT4G08685"
"AT4G08690_P2","AT4G08690"
"AT4G08690_ID11","AT4G08690"
"AT4G08690_ID13","AT4G08690"
"AT4G08690_ID15","AT4G08690"
"AT4G08690_ID20","AT4G08690"
"AT4G08690_ID9","AT4G08690"
"AT4G08690_P1","AT4G08690"
"AT4G08691_c1","AT4G08691"
"AT4G08691.1","AT4G08691"
"AT4G08692.1","AT4G08692"
"AT4G08695.1","AT4G08695"
"AT4G08700_P1","AT4G08700"
"AT4G08710.1","AT4G08710"
"AT4G08720.1","AT4G08720"
"AT4G08730.1","AT4G08730"
"AT4G08740.1","AT4G08740"
"AT4G08750.1","AT4G08750"
"AT4G08750_c1","AT4G08750"
"AT4G08760.1","AT4G08760"
"AT4G08765.1","AT4G08765"
"AT4G08770_P1","AT4G08770"
"AT4G08780.1","AT4G08780"
"AT4G08780_ID4","AT4G08780"
"AT4G08790.1","AT4G08790"
"AT4G08800.1","AT4G08800"
"AT4G08810_P1","AT4G08810"
"AT4G08810_JC1","AT4G08810"
"AT4G08820.1","AT4G08820"
"AT4G08830.1","AT4G08830"
"AT4G08840.1","AT4G08840"
"AT4G08850_s1","AT4G08850"
"AT4G08850_P1","AT4G08850"
"AT4G08850_P2","AT4G08850"
"AT4G08860.1","AT4G08860"
"AT4G08870_P1","AT4G08870"
"AT4G08870_ID1","AT4G08870"
"AT4G08870_P2","AT4G08870"
"AT4G08871.1","AT4G08871"
"AT4G08872.1","AT4G08872"
"AT4G08869.1","AT4G08869"
"AT4G08867_P1","AT4G08867"
"AT4G08873.1","AT4G08873"
"AT4G08868.1","AT4G08868"
"AT4G08874.1","AT4G08874"
"AT4G08875_P1","AT4G08875"
"AT4G08876.1","AT4G08876"
"AT4G08878.1","AT4G08878"
"AT4G08880.1","AT4G08880"
"AT4G08890.1","AT4G08890"
"AT4G08895.1","AT4G08895"
"AT4G08900_P1","AT4G08900"
"AT4G08900_c1","AT4G08900"
"AT4G08910_P1","AT4G08910"
"AT4G08920_P1","AT4G08920"
"AT4G08920_ID4","AT4G08920"
"AT4G08920_ID5","AT4G08920"
"AT4G08920_JS6","AT4G08920"
"AT4G08930_P1","AT4G08930"
"AT4G08930_ID2","AT4G08930"
"AT4G08940.1","AT4G08940"
"AT4G08945.1","AT4G08945"
"AT4G08949.1","AT4G08949"
"AT4G08950_P1","AT4G08950"
"AT4G08953.1","AT4G08953"
"AT4G08956.1","AT4G08956"
"AT4G08960_P1","AT4G08960"
"AT4G08967.1","AT4G08967"
"AT4G08970.1","AT4G08970"
"AT4G08980_P4","AT4G08980"
"AT4G08980_P1","AT4G08980"
"AT4G08980_P2","AT4G08980"
"AT4G08980_ID6","AT4G08980"
"AT4G08980_JC4","AT4G08980"
"AT4G08980_JC5","AT4G08980"
"AT4G08980_c1","AT4G08980"
"AT4G08980.5","AT4G08980"
"AT4G08980.3","AT4G08980"
"AT4G08990.1","AT4G08990"
"AT4G08991.1","AT4G08991"
"AT4G08991_ID2","AT4G08991"
"AT4G08991_ID3","AT4G08991"
"AT4G08991_ID4","AT4G08991"
"AT4G08995.1","AT4G08995"
"AT4G09000.1","AT4G09000"
"AT4G09000.2","AT4G09000"
"AT4G09010_ID18","AT4G09010"
"AT4G09010_ID26","AT4G09010"
"AT4G09010_ID9","AT4G09010"
"AT4G09010_P2","AT4G09010"
"AT4G09010_P3","AT4G09010"
"AT4G09012_P1","AT4G09012"
"AT4G09012.1","AT4G09012"
"AT4G09020_s1","AT4G09020"
"AT4G09020_s2","AT4G09020"
"AT4G09020_c2","AT4G09020"
"AT4G09020_P1","AT4G09020"
"AT4G09020_c3","AT4G09020"
"AT4G09020_s3","AT4G09020"
"AT4G09020_c4","AT4G09020"
"AT4G09020_c5","AT4G09020"
"AT4G09020_ID2","AT4G09020"
"AT4G09020_ID4","AT4G09020"
"AT4G09020_ID5","AT4G09020"
"AT4G09020_ID6","AT4G09020"
"AT4G09030_P1","AT4G09030"
"AT4G09035_P1","AT4G09035"
"AT4G09040_s1","AT4G09040"
"AT4G09040_ID1","AT4G09040"
"AT4G09040_P1","AT4G09040"
"AT4G09040.2","AT4G09040"
"AT4G09060_P1","AT4G09060"
"AT4G09060.2","AT4G09060"
"AT4G09070.1","AT4G09070"
"AT4G09080_P1","AT4G09080"
"AT4G09080_P2","AT4G09080"
"AT4G09090_P1","AT4G09090"
"AT4G09100_P1","AT4G09100"
"AT4G09110_P1","AT4G09110"
"AT4G09120_P1","AT4G09120"
"AT4G09130_P1","AT4G09130"
"AT4G09140_JC2","AT4G09140"
"AT4G09140_P1","AT4G09140"
"AT4G09140_P2","AT4G09140"
"AT4G09143.1","AT4G09143"
"AT4G09146.1","AT4G09146"
"AT4G09150_s1","AT4G09150"
"AT4G09150_c1","AT4G09150"
"AT4G09150_P1","AT4G09150"
"AT4G09150_c2","AT4G09150"
"AT4G09150.2","AT4G09150"
"AT4G09150_JS3","AT4G09150"
"AT4G09150_ID8","AT4G09150"
"AT4G09153_P1","AT4G09153"
"AT4G09160_P1","AT4G09160"
"AT4G09160_P2","AT4G09160"
"AT4G09160_P3","AT4G09160"
"AT4G09160_c1","AT4G09160"
"AT4G09160_JC2","AT4G09160"
"AT4G09170_P1","AT4G09170"
"AT4G09180_P1","AT4G09180"
"AT4G09190.1","AT4G09190"
"AT4G09200_P1","AT4G09200"
"AT4G09205.1","AT4G09205"
"AT4G09210.1","AT4G09210"
"AT4G09220.1","AT4G09220"
"AT4G09230.1","AT4G09230"
"AT4G09250.1","AT4G09250"
"AT4G09250_ID1","AT4G09250"
"AT4G09255.1","AT4G09255"
"AT4G09260.1","AT4G09260"
"AT4G09270.1","AT4G09270"
"AT4G09280.1","AT4G09280"
"AT4G09290.1","AT4G09290"
"AT4G09300_P1","AT4G09300"
"AT4G09300_s1","AT4G09300"
"AT4G09300_P2","AT4G09300"
"AT4G09300_ID1","AT4G09300"
"AT4G09300_ID2","AT4G09300"
"AT4G09300_ID3","AT4G09300"
"AT4G09300_P3","AT4G09300"
"AT4G09300_P4","AT4G09300"
"AT4G09310_P1","AT4G09310"
"AT4G09313.1","AT4G09313"
"AT4G09316.1","AT4G09316"
"AT4G09320.1","AT4G09320"
"AT4G09340_JC3","AT4G09340"
"AT4G09340_c1","AT4G09340"
"AT4G09340_P1","AT4G09340"
"AT4G09340_ID1","AT4G09340"
"AT4G09350_P1","AT4G09350"
"AT4G09350_JS1","AT4G09350"
"AT4G09355_P1","AT4G09355"
"AT4G09360.1","AT4G09360"
"AT4G09370.1","AT4G09370"
"AT4G09380.1","AT4G09380"
"AT4G09390.1","AT4G09390"
"AT4G09400.1","AT4G09400"
"AT4G09400_c1","AT4G09400"
"AT4G09410.1","AT4G09410"
"AT4G09420_P1","AT4G09420"
"AT4G09425.1","AT4G09425"
"AT4G09430.1","AT4G09430"
"AT4G09432_JS1","AT4G09432"
"AT4G09432.1","AT4G09432"
"AT4G09435_P1","AT4G09435"
"AT4G09435_P2","AT4G09435"
"AT4G09440.1","AT4G09440"
"AT4G09450.1","AT4G09450"
"AT4G09452.1","AT4G09452"
"AT4G09455.1","AT4G09455"
"AT4G09460_s1","AT4G09460"
"AT4G09460_c1","AT4G09460"
"AT4G09460_P1","AT4G09460"
"AT4G09462_P1","AT4G09462"
"AT4G09464.1","AT4G09464"
"AT4G09465_P1","AT4G09465"
"AT4G09466.1","AT4G09466"
"AT4G09467.1","AT4G09467"
"AT4G09468.1","AT4G09468"
"AT4G09470.1","AT4G09470"
"AT4G09490.1","AT4G09490"
"AT4G09510_s1","AT4G09510"
"AT4G09510_c1","AT4G09510"
"AT4G09510_P1","AT4G09510"
"AT4G09510_JS1","AT4G09510"
"AT4G09510.2","AT4G09510"
"AT4G09520_JS2","AT4G09520"
"AT4G09520_c1","AT4G09520"
"AT4G09520_P1","AT4G09520"
"AT4G09520_JC5","AT4G09520"
"AT4G09530_P1","AT4G09530"
"AT4G09540.1","AT4G09540"
"AT4G09545_P1","AT4G09545"
"AT4G09550_P1","AT4G09550"
"AT4G09550_P2","AT4G09550"
"AT4G09550_ID2","AT4G09550"
"AT4G09560_P1","AT4G09560"
"AT4G09560_ID1","AT4G09560"
"AT4G09565.1","AT4G09565"
"AT4G09570_c1","AT4G09570"
"AT4G09570.1","AT4G09570"
"AT4G09570_ID1","AT4G09570"
"AT4G09570_ID2","AT4G09570"
"AT4G09570_ID3","AT4G09570"
"AT4G09580_P1","AT4G09580"
"AT4G09584.1","AT4G09584"
"AT4G09585_P1","AT4G09585"
"AT4G09587.1","AT4G09587"
"AT4G09589_P1","AT4G09589"
"AT4G09590.1","AT4G09590"
"AT4G09595.1","AT4G09595"
"AT4G09600_P1","AT4G09600"
"AT4G09610.1","AT4G09610"
"AT4G09620_s1","AT4G09620"
"AT4G09620_P1","AT4G09620"
"AT4G09620_P2","AT4G09620"
"AT4G09620_P3","AT4G09620"
"AT4G09625.1","AT4G09625"
"AT4G09630_s1","AT4G09630"
"AT4G09630_P1","AT4G09630"
"AT4G09630_c2","AT4G09630"
"AT4G09630_P2","AT4G09630"
"AT4G09640_JS1","AT4G09640"
"AT4G09640.1","AT4G09640"
"AT4G09640_ID1","AT4G09640"
"AT4G09640_JC3","AT4G09640"
"AT4G09644.1","AT4G09644"
"AT4G09647_P1","AT4G09647"
"AT4G09649.1","AT4G09649"
"AT4G09650_P1","AT4G09650"
"AT4G09660.1","AT4G09660"
"AT4G09670_P1","AT4G09670"
"AT4G09670_JC2","AT4G09670"
"AT4G09680_JS8","AT4G09680"
"AT4G09680_c1","AT4G09680"
"AT4G09680_JS19","AT4G09680"
"AT4G09680_JS22","AT4G09680"
"AT4G09680_JS23","AT4G09680"
"AT4G09680_JS25","AT4G09680"
"AT4G09680_JS26","AT4G09680"
"AT4G09680_P3","AT4G09680"
"AT4G09680_JS29","AT4G09680"
"AT4G09680_JS30","AT4G09680"
"AT4G09680_JS32","AT4G09680"
"AT4G09680_JS33","AT4G09680"
"AT4G09680_JS34","AT4G09680"
"AT4G09680_JS35","AT4G09680"
"AT4G09680_JS36","AT4G09680"
"AT4G09680_JS37","AT4G09680"
"AT4G09680_JS41","AT4G09680"
"AT4G09680_JS45","AT4G09680"
"AT4G09680_JS51","AT4G09680"
"AT4G09680_JS52","AT4G09680"
"AT4G09680_JS53","AT4G09680"
"AT4G09680_s2","AT4G09680"
"AT4G09680_JS55","AT4G09680"
"AT4G09680_s3","AT4G09680"
"AT4G09680_JC6","AT4G09680"
"AT4G09680_JC12","AT4G09680"
"AT4G09680_JC14","AT4G09680"
"AT4G09680_JC15","AT4G09680"
"AT4G09680_JC20","AT4G09680"
"AT4G09680_JC21","AT4G09680"
"AT4G09680_JC24","AT4G09680"
"AT4G09680_JC30","AT4G09680"
"AT4G09680_c4","AT4G09680"
"AT4G09680_s6","AT4G09680"
"AT4G09680_s9","AT4G09680"
"AT4G09680_JS65","AT4G09680"
"AT4G09680_JS67","AT4G09680"
"AT4G09680_JS69","AT4G09680"
"AT4G09680_JS71","AT4G09680"
"AT4G09680_JS73","AT4G09680"
"AT4G09680_JS74","AT4G09680"
"AT4G09680.1","AT4G09680"
"AT4G09690.1","AT4G09690"
"AT4G09700.1","AT4G09700"
"AT4G09710.1","AT4G09710"
"AT4G09720.4","AT4G09720"
"AT4G09720_JC3","AT4G09720"
"AT4G09720_P5","AT4G09720"
"AT4G09720_P1","AT4G09720"
"AT4G09720_P2","AT4G09720"
"AT4G09720.3","AT4G09720"
"AT4G09730_P1","AT4G09730"
"AT4G09731.1","AT4G09731"
"AT4G09740.1","AT4G09740"
"AT4G09745.1","AT4G09745"
"AT4G09750_P1","AT4G09750"
"AT4G09760_s2","AT4G09760"
"AT4G09760.2","AT4G09760"
"AT4G09760.3","AT4G09760"
"AT4G09760.1","AT4G09760"
"AT4G09760_c1","AT4G09760"
"AT4G09770.2","AT4G09770"
"AT4G09770_P3","AT4G09770"
"AT4G09770_P4","AT4G09770"
"AT4G09775.1","AT4G09775"
"AT4G09780.1","AT4G09780"
"AT4G09780_P2","AT4G09780"
"AT4G09784.1","AT4G09784"
"AT4G09790.1","AT4G09790"
"AT4G09795_P1","AT4G09795"
"AT4G09800_P1","AT4G09800"
"AT4G09800_c1","AT4G09800"
"AT4G09810_P1","AT4G09810"
"AT4G09810_s1","AT4G09810"
"AT4G09810_P2","AT4G09810"
"AT4G09820_JS1","AT4G09820"
"AT4G09820_JS2","AT4G09820"
"AT4G09820_P1","AT4G09820"
"AT4G09830_P1","AT4G09830"
"AT4G09850_P1","AT4G09850"
"AT4G09860.1","AT4G09860"
"AT4G09870.1","AT4G09870"
"AT4G09875.1","AT4G09875"
"AT4G09880.1","AT4G09880"
"AT4G09890_P1","AT4G09890"
"AT4G09900_P1","AT4G09900"
"AT4G09900_JC8","AT4G09900"
"AT4G09920_s1","AT4G09920"
"AT4G09920_P2","AT4G09920"
"AT4G09920_P3","AT4G09920"
"AT4G09930.1","AT4G09930"
"AT4G09940_P2","AT4G09940"
"AT4G09950.1","AT4G09950"
"AT4G09950_P2","AT4G09950"
"AT4G09960_P4","AT4G09960"
"AT4G09960_P1","AT4G09960"
"AT4G09960_P6","AT4G09960"
"AT4G09960_P3","AT4G09960"
"AT4G09960_P5","AT4G09960"
"AT4G09960.2","AT4G09960"
"AT4G09965.1","AT4G09965"
"AT4G09970.2","AT4G09970"
"AT4G09970_ID1","AT4G09970"
"AT4G09970_ID2","AT4G09970"
"AT4G09970_ID3","AT4G09970"
"AT4G09970_ID4","AT4G09970"
"AT4G09970_ID5","AT4G09970"
"AT4G09970_ID8","AT4G09970"
"AT4G09970_JC8","AT4G09970"
"AT4G09980_JS4","AT4G09980"
"AT4G09980_P1","AT4G09980"
"AT4G09980_P2","AT4G09980"
"AT4G09984_P1","AT4G09984"
"AT4G09987.1","AT4G09987"
"AT4G09990.1","AT4G09990"
"AT4G09990_ID1","AT4G09990"
"AT4G10000_JS1","AT4G10000"
"AT4G10000_P1","AT4G10000"
"AT4G10000_P2","AT4G10000"
"AT4G10000_ID13","AT4G10000"
"AT4G10000_ID14","AT4G10000"
"AT4G10010_P2","AT4G10010"
"AT4G10020_P1","AT4G10020"
"AT4G10030_c1","AT4G10030"
"AT4G10030_c2","AT4G10030"
"AT4G10030_ID15","AT4G10030"
"AT4G10030_ID24","AT4G10030"
"AT4G10030_s1","AT4G10030"
"AT4G10030_s2","AT4G10030"
"AT4G10030_P1","AT4G10030"
"AT4G10040_P1","AT4G10040"
"AT4G10050_P1","AT4G10050"
"AT4G10050_JS1","AT4G10050"
"AT4G10050_JS2","AT4G10050"
"AT4G10050_P2","AT4G10050"
"AT4G10050_s1","AT4G10050"
"AT4G10060_P1","AT4G10060"
"AT4G10060_P2","AT4G10060"
"AT4G10060_ID135","AT4G10060"
"AT4G10060_ID142","AT4G10060"
"AT4G10060_ID157","AT4G10060"
"AT4G10060_ID187","AT4G10060"
"AT4G10060_ID76","AT4G10060"
"AT4G10070_c1","AT4G10070"
"AT4G10070_c2","AT4G10070"
"AT4G10070_c3","AT4G10070"
"AT4G10070_c4","AT4G10070"
"AT4G10070_c5","AT4G10070"
"AT4G10070_JC9","AT4G10070"
"AT4G10070.1","AT4G10070"
"AT4G10070_ID13","AT4G10070"
"AT4G10070_ID2","AT4G10070"
"AT4G10070_ID4","AT4G10070"
"AT4G10070_ID7","AT4G10070"
"AT4G10080_P1","AT4G10080"
"AT4G10080_s1","AT4G10080"
"AT4G10090_P1","AT4G10090"
"AT4G10090_s1","AT4G10090"
"AT4G10090_s2","AT4G10090"
"AT4G10090_JS1","AT4G10090"
"AT4G10090_s3","AT4G10090"
"AT4G10090_JS3","AT4G10090"
"AT4G10090_s4","AT4G10090"
"AT4G10100_s1","AT4G10100"
"AT4G10100_s2","AT4G10100"
"AT4G10100.1","AT4G10100"
"AT4G10100_ID1","AT4G10100"
"AT4G10100_ID2","AT4G10100"
"AT4G10100_ID3","AT4G10100"
"AT4G10110_ID4","AT4G10110"
"AT4G10110_P1","AT4G10110"
"AT4G10112.1","AT4G10112"
"AT4G10115_P1","AT4G10115"
"AT4G10120_P2","AT4G10120"
"AT4G10120_ID5","AT4G10120"
"AT4G10120_ID6","AT4G10120"
"AT4G10120_P5","AT4G10120"
"AT4G10130_P2","AT4G10130"
"AT4G10130_JS2","AT4G10130"
"AT4G10130_P1","AT4G10130"
"AT4G10140_P1","AT4G10140"
"AT4G10150_P1","AT4G10150"
"AT4G10160_P1","AT4G10160"
"AT4G10170_P1","AT4G10170"
"AT4G10170_P2","AT4G10170"
"AT4G10170_s1","AT4G10170"
"AT4G10180_P1","AT4G10180"
